id,content,label
241,满意～非常满意～就说这是免费吃的就值100分了～这是第一次使用大众点评～第一次就遇到免费吃这种好事～真心觉得不错～今天特意去尝尝～去到店外面就感觉是一个西餐厅～进去店里第一感觉很舒服～看到每一个出品都是那么高端大气上档次～连普通的包类西点都是那么吸引眼球，看到都想吃！！不说其他就点评一下这次送的～我选择是草莓芝士塔～我以为是蛋挞的大小，原来很大，半个手掌那么大～我的草莓芝士塔是师傅现做的，师傅在里面制作很用心，至于味道个人觉得一个人吃就太腻了，所以草莓就是帮解腻的，搭配得很好，就是芝士味不太浓～建议一个2到3个人吃就合适。最后说一下大众点评真的很好用～我继续购买了其他产品～用了一次就喜欢上了～希望以后有更多活动回馈我们点评粉丝吧！！,-2
242,"先说环境，在外滩边上，有室内室外两部分，夜幕降临，江边所有建筑亮起霓虹灯，感受魔都的繁华，江中时而掠过轮船，鸣笛，穿梭而去，这样的景色总会让人留恋往返。如果此时品着美酒，听着美女帅哥的歌声。。。
菜品，真心对意大利菜没有太多了解。这次点了菲力牛排，我要了七分熟的，朋友要了五分熟的，一般吧，没有太鲜嫩的感觉。小菜有个零食味道很赞，里面掺着洋葱，但不晓得什么名了。对他家的酒反而很爱，有款黑啤喝黄啤，不像国内啤酒那样寡淡无味，带点浓香，不知不觉就下肚很多。咖啡也不错，算是香甜吧。但真正感受颇多的依然是外滩的美景。夜景的繁华与美好，依旧长草",-2
243,"能在DP上中个奖，那是何等的不容易啊，一下还中了200的代金券~
商家地理位置挺好找的，就在望京悠乐汇，门脸儿很显眼，一看就是西餐厅~
走进店里，装修装潢的高大上，晚上七点到的，店里有三四桌客人在用餐，很安静，一共两层~我们坐在一层的沙发座，墙面用红砖砌成，搭配黑色的沙发，黑色的餐桌，昏暗的灯光~超适合情侣约会的调调~不过我和老公是带着闺女一起来的，一家三口，哈哈~
落座之后服务员拿过菜单，才知道200代金券真真儿的只能点个主食用...
看了DP上大家的推荐，果断点了一份西班牙海鲜饭198米，小份2-3人食用，说实话，分量真不算很大，就是那四个大虾+四个扇贝+四个海虹还比较诱人，米饭只有薄薄一层，但软硬适中，里面放了芝士和一些海味应该还有鸡肉，用料倒是很多，但总感觉米饭和酱汁没有融合到一起，吃起来口感实在不怎么好，味道也怪怪的，挤上一些柠檬汁还稍微清爽些，不过我还是不太喜欢，所以大部分都被老公消灭了...
又给闺女点了一份培根芦笋卷68米，摆盘很漂亮，除了主菜，旁边还有一些清口的蔬菜沙拉，价格小贵~
免费赠送的餐前面包，这个真是很喜欢，面包+黄油，三个都被我吃了...
这家店的环境绝对赞，服务员也是非常有眼力价儿，很细心很周到，用餐过程中会时不时的主动给加水、送餐巾纸，说话永远很温柔、很客气，顾客至上，唯一不足的就是菜品种类不算多，价格偏高，希望以后更加亲民点儿~  ",-2
315,今天是第二次去吃糊豆瓣老火锅了，远远的就闻到了他们家的香味，每天下班回家看到他们家的火锅就在想啥时候再去吃一盘，味道真的很好，辣而不燥，而且菜品很丰富，值得推荐的就是他们家的腰花，烫熟之后感觉入口即化，真的棒，而且他们的位置很好找，就在皇冠灯天桥过来一点点，在洋洋悦家对面，每天晚上生意还爆好，几乎都是满座。而且服务态度也很好，老板和老板娘都很热情，不管再忙他们都是随叫随到。话不多说值得推荐，以图为证,-2
316,"给某处女座补过生日，本来的计划是荣新馆，去了发现全部订满，不预定的用餐只有一个多小时的时间，有些扫兴，于是开始搜寻其他日料店。
万岛一直以为有来过，查了下分店才发现，好像记错了，于是选了最近的吴中店，电话预定了位置，没有时间限制，接电话的姑娘也特别热情，对嘛，这才是愉快的开始嘛。
这家店应该是新开的，位置还算好找，楼下停车10元，只是被百度二货导航导去了后面的小区。整间店相当宽敞，日本味十足，一进去就觉得很舒服，好感度猛增，连卫生间都很宽敞。因为临时订，只有吧台位。包厢应该很不错。
刺身：我们不爱吃生鱼片，所以虾都来了一遍，鳌虾，牡丹虾，甜虾味道都不错，北极贝一般般，小青龙每人限半只，量少，个人觉得还是牡丹虾来得过瘾。红螺还不错。
熟食类：生蚝点了两只，一只又大又新鲜，另一只不行，烤鳕鱼味道还不错，鹅肝一般般，蟹脚一般般，天妇罗也不错，沙拉也还可以，牛舌也还不错，盐烤大明虾很不错哟，必须加点。。
饮料甜品：没有喝酒，把果汁都喝了一遍，黑莓和芒果汁好喝，白色恋人也还可以。某人最爱冰淇淋，所以四个口味也都来了一份，不过一般般。咖啡奶冻很好吃。
价格：现在美团支付是350一位，还可以。
服务：还不错，特别接电话的姑娘特别热心，我们开错路，她说得很详细。服务生也还算多，服务等待时间不长，漏单情况有，但是补点上菜很快。
总体来说还是很满意哒，不限时，同等价位配上这宽敞舒适的环境，性价比相当高哟。",-2
308,"首先，感谢点评，在我最近稀稀拉拉的点评频率下，还给我送了200券
某周二，顺利预约，顺利地打到优步，即刻抵达，位置很好找，台北纯k附近，衣之家旁边，位置确实不错，走几步便是西湖，路上蛮多停车位，来得早的话应该可以碰个好运气
落座后，服务员很是热情，端茶倒水各种不含糊，在我们各种点单忧郁症犯了后，很贴心的给予一些提示，但又不强加意见，过程细风和雨
后来用餐过程中，短发利落，一身棉麻连衣裙，清瘦的老板娘还不时过来询问我们的看法和感觉，同时还和我们分享她的品尝体验，整个感觉就真的如同身处日本的居酒屋，几桌木椅、几个如同家人的服务员，几盏杯盘，一整个夜晚
菜单首页，写了一些新推出的刺身菜品，种类不多，可见此家还是以烧肉为主；我们要了一个三文鱼刺身，一共8片还是9片，59元，上来我都惊呆了，超级厚好嘛，让我怀疑还能赚钱么，其他几种刺身价格也差不多，立马就已经勾起我下次还来的欲望了
烧肉开始，初看菜单，价格确实不算便宜，各种牛部位分的清楚明白，我们点了一个特等牛小排，78元，端上来，盘子里肉并不多，似乎感觉自己吃不饱，但是后来吃下去，才发现，值得这个价钱，肉质不算薄，缺肉筋分别，纹理清晰，肥瘦恰到好处，烤出来，不蘸酱，已是满嘴肉香，连不爱吃牛肉的我都吃了好几块
下面说说那个蘸酱，应该是吃完可以添加，三种类，左边是比较普通的日式烧肉的蘸酱，右边是带有一点味增及海鲜酱油味道的酱汁，中间最为特别，是葱花芝麻经腌制处理后，单独入口已是葱香四溢，加在酱中，更是相得益彰，我和男票都对这种酱的组合搭配赞不绝口
说完刺身和牛肉，你以为就这么完了吗，那么这家店也就非常容易泯然于众人了
下面放大招：
这家店有着非常少见的，齐全的牛内脏
单独的牛心、牛心管、牛肝等等，我记得大概有6/7中，每份价格不过30来块，性价比很高
我们先是在老板娘的介绍下，尝试地点了一个传说日本人最爱的丸肠
是的，听名字，只想说：什么鬼
端上来，依然想说：什么鬼
类似一截截拇指粗的肠子，切成小段，放在炭火商炙烤，肠子收缩、出油、变得油亮、饱满，外皮焦脆，内里绵软有嚼劲，略微有点肠子的腥味，反正我是有点咬不断，爱嚼的人一定要来试试，因为根本无法停下来！！！男票极度爱吃，当丸肠遇到重口味，那必须是山河寸断天雷地火一吃而尽！
后来我们抵不住诱惑，尽管当日胆固醇已超标，我们又加点了一份牛心，端上来，立马感觉好划算，好多块，已经沾满酱汁，炙烤后的味道，有韧劲，比牛肝好吃多了，下次想牛心管神马的点个遍
最后我要说一说让我觉得好吃到哭的麻辣牛小排拉面，30多元，是普通的日料馆一晚拉面的价格
这里却给我上了一大碗满满的面条
有绿色蔬菜、鸡蛋、牛小排，汤面满眼红色，有重庆小面的色泽，尝一口面条，又是我在日本吃的有一种爽滑拉面的口感，麻辣味侵入面里，但又不刺激不横冲直撞，一切都恰到好处，我觉得午餐过来，这一碗面吃下，就已经是天堂了
最后，两个蔬菜，香菇是常见之物，但是这家居然有芦笋，而且烤出来吃起来居然有一种清甜之感，很赞
最后，我要突出地表演一下这家的洗手间
马桶居然是智能的
洗脸台处放了李施德林漱口水和一次性小杯子，
这些人性的贴心的服务，和食物一起构成了日式的精髓
以后必须一定还会来
",-2
309,我们一行人都带着家人来到了三亚亚龙湾五号别墅，才走进来就被高大上的环境吸引了～顺利办完入住，乘车来到住所～哇～真棒！墅区环境优雅，有一个室内游泳池，四个房间各自独立，房间也特别大，设施齐全……要上到中餐厅吃饭，味道还不错，ps-晚饭是定房的时候送的～菜的口味偏甜一点，对于我们一直吃辣的来说，还是觉得特别新鲜，自觉还可以吃，特别是他的招牌鸡～晚上回到住所，游游夜泳，特别爽～四川过来的还可以打麻将的，房间有机麻……就是有点小贵，总的说体验不错，等着今天到海滩去玩～～真心期待～,-2
310,"设计感很强的一家店，店面招牌就很简洁明了。店内就是经典的黑白装潢，搭配暖暖的黄色灯光，褐色的皮沙发，蛮文艺的。
老板是个文艺范的帅哥，会设计、会策划、会做咖啡……说实话一楼前半部分是咖啡店，其他就是广告工作室了。二楼都是书法和画作，老板说有开班教人。
之前有听朋友说，他们家有歌手唱歌……没看到于是问了老板。他说原本有两个，一个参加中国好声音去了，就是哈林战队的谭轩辕，那个重庆的小伙子。另一个回老家养病还是什么的。好吧，错过了……不过店里放的歌也蛮好听的。
点的一颗柠檬茶，感觉柠檬味不够，还行，不难喝。咖啡店说是一直处于亏损的状态，准备整改了。
他们家店目前人不多，也没做宣传，说是前期做设计和公司签订了保密协议。现在协议结束，打算开始做宣传了……
建议他们家多做活动！老板说是大众的活动也不做了。还有就是做些吃的……只有饮料好单调。",-2
311,"这家的卤煮在西南二环一代算是味儿不错的了, 店里大多数都是住附近的老北京. 在这边儿吃了很多次了这次也来稍微点评一下.

卤煮现在已经涨价到16了. 火烧1块钱, 底儿15. 这家店卤煮除了少了白肉以外,其他味道都没的说, 东西放的也比较多, 而且处理的还算干净. 

现在吃卤煮~ 不求味道多好多好吧 起码您得做的是那个味儿吧~ 现在好多地方那味道根本就不对. 这家虽然也不算多出彩儿, 但是 还算正. 

包子的话就是小胖的一贯水平, 虽然吃的不多但是印象中还算不错. 有免费咸菜什么的~",-2
402,相隔一年终于有幸又中了一次飞奴坊的霸王餐，真的好鸡冻。虽然去过几次，一直都很喜欢它家的服务，餐具会为客户高温消毒，并且每次上菜都会九十度鞠躬，不给个赞都不行。这次菜色很不错，尤其我们大家一致好评的有：杏汁豆腐，家常田鸡，萝卜饺子，豉油王大肠，老醋蛰头；这些基本上店铺推荐的菜色，如果去的话，个人推介真的可以选择这几个菜，良心推介。本人这次尤其最期待的是鸽子饭的，但尝试后真的木有下次了，还不如腊肉饭来的好吃，米饭太湿，味道不够味，太淡了，米饭口号不好，…还不如家里煮的腊肠饭，还有那个烧乳鸽，个人介绍还不如鸽香楼的好吃，二十几块一个，比这便宜点，反正感觉这次的烧鸽也有所失水准，希望下次可以保证招牌味道。不过那个家常田鸡和豉油王大肠真的是我最爱，田鸡有点微辣，吃起来带口，味道刚好，吃完就会想吃下一块，而且大肠在我印象里一直臭臭的，平时真的不喜欢吃，不过这里弄得很干净，并且有炸过的感觉，吃起来脆脆的，口感很爽脆。最后推介雪梨无花果炖猪肺，真的超适合这种天气，好润肺，里面的汤料很齐全，不像别的餐馆会偷工减料的。这次的总结就这么多，你们看着办吧…,-2
403,"带一个喜欢吃火锅的学生来吃的，亮点是排队的时候，服务员会来帮你点餐，套餐价格好像是一个人59，还是挺划算的。不过，我们选择的是坐方桌，服务员却是带我们走到了吧台，空间真的是太……狭窄了，不太舒服。
套餐内容的话，锅底和调料的品种不算多；蔬菜拼盘量挺多，种类也多，吃了以前从没吃过的几种蔬菜；肉的量也是满良心的（虽然我觉得肉都长得一个样子= =）；饮料的杯子挺热，喝起来很冷；主食的猪油饭，看似简单，但是味道意外地很好吃呢，我觉得比火锅本身更好吃，拌着配菜一起吃，真是美味啊！",-2
404,【川串儿】还蛮辣的，但这辣味不错，有杏鲍菇、海带、木耳、小肉、墨鱼仔～【晒美烤蹄】奇怪明明菜单上找到不叫这个名字啊？蛮好吃的～皮糯糯的有点焦香～【美腿馋嘴蛙】最期待也最失望的一道菜，这名字还以为都是蛙腿呢，其实蛙的个子很小，肉质也很烂，筷子一夹肉就断了，味道也不咋的，身为一个牛蛙控来说，不会再点第二次算失败的～【榴莲阿紫】是第二失败的菜，吃了竟然没反应过来是榴莲味，因为紫薯的那种泥质口味盖过了榴莲的奶香～【我爱花甲】最好吃的一道菜，第一次吃到那么入味的花甲，嗲的～【蜜枣樱桃肉】第二好吃的菜，没想到肥肉居然那么好吃，还糯糯Q弹的，连不吃甜食的男同事都说最好吃的一道菜～【小麦草猕猴桃】就是猕猴桃汁嘛～总体来说味道不错，还有毛血旺和酸菜鱼，菜板上的小鲜肉留到下次来吃！,-2
405,"感谢大众点评给我这次聚会的机会，假期刚回学校就中了，还是很开心的！！！

下午去的时候人基本都到齐了，我们四人一桌开始选锅底，它家锅底都是一个锅，但是可以拼，还是第一次这样啊，好新鲜。可以尝试不同口味的，清汤锅和菌汤锅没有什么太大差别，并且里面材料很丰富哦，酸菜锅一般般，说是有麻的味道，我是没吃出来，里面就是清水煮酸菜啊，这个不是很好，辣锅也是一般辣，不是很辣，属于大家都可以接受的范围吧，味道尚可。

环境很好，以怀旧风格为主，自助小料也很丰富，有各种各样的小菜，还有紫米粥和绿豆粥，不过糖有点多了，有点齁甜，清粥少加糖喝起来会更好吧。店家赠送了酸梅汁，凉凉的酸酸的很棒。小菜有辣白菜，泡椒萝卜之类的，味道都不错。

上的菜都很干净，新鲜，肉质也很好，看起来是羊肉卷牛肉卷但是煮好之后真个一块放在嘴里，很有嚼头，能吃出来真心的好肉啊。好吃！菜的量一般，不是很大份哟！店家给我们上的斑鱼很不错，蘸辣酱真的是好吃到哭了。这个一定要品尝。

服务不错，各种东西都很及时，他家给你围裙，上水收盘都很及时。

锅底有的地方不足，但总体还是好的！",-2
406,金轮二楼新开的一家江浙菜馆，我们一行人酸工作日的晚上去的，人不多，点了一些好评和喜欢的菜，上菜蛮快的。好吃的有铁板大虾（虽然虾不大）、鱼头的诱惑（辣、略咸，我们点的是半个鱼头）、三鲜面疙瘩（要趁早吃，要不然会糊）、手撕鸡（蛮香的，那个粉状的酱不喜欢，咸）。面包的诱惑一般，没有别家的好吃。牛蛙的诱惑蛮辣的，牛蛙少，里面的蒜较多，易与牛蛙混淆，铁板茄子一般。鲈鱼蛮酸甜的，是炸过的，也还不错。他家服务还行，就是有个小插曲，手撕鸡上来时是整只鸡，我们就请服务员帮我们撕一下，可是服务员一直以太忙了没时间拒绝，当时上座率不高，不知道为什么没时间。后来还是另一个服务员帮我们拿到后厨切了。他家环境还不错，口味还行吧，比较令人映像深刻的菜没有几个，价格不高，服务也还可以，有提高的空间，继续加油努力吧！,-2
407,"早就听说过汉神里的几家餐厅，汉来蔬食听名字就知道是卖素食的，在汉神百货5楼比较好找，和一般的素食不太一样，一般的素食都是把素菜做成类似肉菜的味道，这家一看就知道全是素食，总体口味比较清淡，菜品搭配精致.
淡水蒸阿给卖相不错，用豆腐包裹着的馅料，偶尔吃下还是比较不错的、适合老人和小孩！两个人点5个菜没吃完！
肠粉也是纯素的绿色蔬菜为内陷！
八宝菜饭其实还是不错的，两个人不用要白饭了……
还有那个三丝也值得品尝、不知道里面卷的是什么、甜甜的味道不错！就是有点贵！",-2
408,赶上917 吃货节 的活动 立减25元 和每周四半价闪惠活动力度差不多  去的德克士中华路店 我是在单位提前拍下的 到店之后 店员不乐意了 说他家必须是当场选商品 当场结账买单 提前购的的无法确定之前是否已经兑换过他家不是可以验证那种 所以这点比较麻烦必须当面买单不过说说好话 店员还是给兑换了 选了一个脆皮炸鸡 手枪腿 鸡块 超级汉堡 甜筒 我想说甜筒真心难吃 一点都不甜 贼难吃 而且还卖四元 也是无语了 鸡块和kfc差不多都是蘸酱的 脆皮炸鸡不是完没有咸淡 但是比较淡 最喜欢的就是手枪腿 超大的 一个人基本能吃饱 比较喜欢吃 就是有些小贵 21一支 超级汉堡真心难吃 没有辣味 还没有华莱士好吃 一次比较失败的买单 不过还算合适 总共价值62元只使用20元  带着德克士 来到CGV 观看小黄人,-2
409,之前在这里试过茶点店的点心，觉得味道出品都几ok，今次见到再出团购，虽然价格无之前甘给力，但全场都可以通用，所以决定继续帮衬。套餐内容系全场通用现金券，话就话有效期三年，但必须系10月10号前到现场的柜台兑换黑卡先得，而该黑卡内只含90充值金，另外10蚊作为工本费不做退还，有点儿坑爹，而且卡内余额用完之后再充值也无优惠，基本卡用完一次就无用了，有点不环保。不过美食广场内设有16家店子，而且还在不断增加当中，价格也挺实惠，加上团购的折扣，总体性价比还是不错的……,-2
410,"2015年前的评论基本不用管了，这家店重新装修重新经营，虽然名字没有换，食物已经跟以前大大不同。
位置没有变，就在石排公园南路上，算偏僻，但不难找。
室外设计看起来是不错的，晚上有迷人的射灯。独特的楼梯可以上去二楼。室内设计看起来是精心设计的，但是设计不太和谐统一，品位不够。
里面播放怀旧缓和的音乐，还有免费WIFI，空调，环境是不错的。
柠檬茶不错，去冰的。周末晚上去包场了，价格不贵，奇怪为什么没有什么客人，宣传不给力？女的收银员感觉好凶。",-1
411,南山这家经常路过，就是一直没进去吃。生意如同招牌一样，也是相当红火。同另外一大家人，坐在包间里面，他们是10几人过家人聚会，我们是一家四口聚。有一个单独的服务员，相对不错。就是离大厅远，比较安静，买单等久些。口味不能有太高的要求，随便吃吃吧，古法黄骨鱼，大大的汤锅，鱼小小条的，炖的很烂，泡椒花椒可随意捞到，看似清淡，实则超辣。汤里面没有可口的配菜，粉丝也不好吃。串串虾，这个份量很足，吃的过瘾。一串一只很方便。另外有粉蒸排骨，丸子汤，都感觉一般，担担面貌似很受欢迎。,-2
55,"【位置】
在沙坪坝石碾盘，重庆二建大门口对面，近沙坪坝街道办事处，位置醒目就在马路边上，坐公交和打车都很方便。
【环境】
店里环境一般，有一些红色装饰，服务员都是穿得红卫兵的衣服，特别有意思，老板应该是2个年轻人，好崇拜自己创业的年轻人。
【味道】
我们是团购的2桌186的套餐，去了接近22个人，不得不说菜品还是不错的、完全够吃，味道也还是不错，麻辣味都很足，就是感觉牛油味可以再多一点，这样吃起回更香一点。
【服务】
我们是提前预定了的，我们去的时候就已经给我们安排好了座位，上菜速度也很快，几乎就是到店就开吃，很不错。
【总结】
经济实惠，味道不错，值得推荐。",1
56,"这家渔轮码头位于鄞州万达广场6号门一楼(6号门)的位置，主打产品应该是海鲜类辣卤配各种炒饭汤面的简餐，比较适合周边的上班族，也让我这种厌恶排队的吃货多了一个选择。

专门做辣卤的吃过几家，总体价格并不便宜，他们家价格应该算是比较实惠的了，从几元到几十元不等，可以混搭着点，选择余地比较大，既有海里游的，也有陆地跑的，当然也有土里长的，点了份自行搭配的全家福，里面有黄金螺、玉螺、花螺、虾蛄、牛筋、鱿鱼、蛏子、白蟹、猪肘，花样足够让我这个食量不小的目瞪口呆啦。

他们家的辣度可以事先选择，因为同行的小伙伴并不是很能吃辣，所以选择了微辣，个人感觉最入味的还是牛筋和鱿鱼，蛏子和虾蛄比较壮实，几种螺都很赞，个头大，肉嫩且鲜美。最后消灭白蟹，这个大概不能整个进行辣卤，否则会太咸，所以感觉还是前面几种更好吃些。

另外也尝试了几种主食，生菜牛肉炒饭，人民币25元，他们家的量不小的，炒饭的手艺没的说，饭粒颗颗饱满结实，不像有些店湿湿软软就不好吃了，每粒米饭均匀透亮，喷香入味。

虾仁菠萝炒饭，人民币22元，这种口味又清淡些，估计孩子会特别喜欢，微微带甜口的菠萝粒跟米饭一起，金黄诱人。

番茄牛腩面，人民币25元，汤汁很鲜美，面条也还筋道。

酸菜番茄黄鱼面，人民币22元，上面的黄玉个子不小哦，汤汁真心好喝，只是酸菜不够酸，我都以为是咸菜了。。",-2
57,"金虹桥LG2新开的小店，主打是适合单人吃的麻辣盆。。。人均在10几~40元以内。
点了肥牛麻辣盆，22元。选择打包的话还要支付1元打包盒+1元打包袋的费用。
店里2个服务小哥，人帅服务也好。装盒的时候超级仔细，似乎他家部分菜品不是和麻辣烫一样一起烫煮的，看到例如肥牛就是单独煮后装盒的。
他家打包盒也很特色，不是大部分店里通用的那种塑料盒，而是环保的不漏水的纸盒。。。打包袋也是环保的纸袋。。。难怪光这2样就要2元。。。T_T，不过拎着袋子走在马路上看着很高大上，绝对不会让人想到里面是麻辣盆。除非离得近闻到香味。。。
肥牛盆的是肥牛、3个丸子、豆腐、血、藕片、生菜、豆芽、鸭肠、鱿鱼卷。。。清汤飘着一点点辣油，菜品本身带着麻辣，再结合撒上的香菜，吃起来超级开胃。而且清汤给人很干净的赶脚。

还会继续光顾的。",-2
58,"逛街到脚废又肚饿。。。和母后大人达成共识决定星贝壳 之前有外带过猫山王榴莲pizza 除了到家有点冷了 不影响口感 好味！想着什么时候做到店里堂食一次（好啦～～前面废话结束）
环境：我们两人到店已经是20:00 高峰结束了 并没有以往午市和晚市的繁忙与排队。位置可以随意选。我和母后坐的是四人卡座 很舒适。店内的暖光灯很适合吃饭氛围 卫生也不错。
口味：看过达人点评。早就心里有底，两人点了：帕尔马火腿pizza10寸，鸡中翅6只装，一杯苹果牛油果奶昔。对于晚上逛街逛累的刚刚好吃光又不至于太饱增加负担。嘴刁的母后都说不错，我还是很会点哒！
服务：店堂里的小哥还满主动看起来也机智，服务不差。弥补了服务员不多的缺陷，在20:00这一波淡季还是可以照顾到所有用餐的客人。就是和很多亲同样一直很纳闷为什么饮料不是最先上的？pizza都吃了两块，鸡翅也上了才上饮料。。。希望可以改进一下哈
总的来说，是一次很不错的用餐体验，以后想吃pizza还会再来的。希望一直保持着现在的口味！",-2
59,很难得点评。驱车80公里从江阴来这家餐吧。鸡尾酒无可挑剔，是在苏州见过最好的，整体格局也不错，和mann咖啡一个风格，音响也ok一切都ok。可是存在两个严重缺陷：1主营业务方向不明确，创作的菜品是很一般的，以菜品为主酒品为辅的经营模式不行，虽然没餐点去，可是能看出来餐点时生意也就那样。2由于我是十一点去的，餐吧两点打烊。我和女友喝了四杯鸡尾酒，喝完时女友去洗手间，服务员过来对我说，要不要先把帐结了我们财物方便做账。多心寒啊，看我像霸王餐吗.....下去时，因为一楼没客人，一位服务员敞开脚玩手机....。这样绝对是不对的.....可能老板大了就不在乎细节了....4星，服务0分,-2
60,首先感谢大众点评抽中了这次试吃活动，第一次参与这种集体的活动感觉很兴奋，又认识了吃货路上很多小伙伴们，不得不说这家店的海鲜真的很新鲜！很新鲜！很新鲜！重要的事情说三遍，据说老板之前就是在深圳做海鲜供货的，所以品质绝对有保证！店铺的位置百度地图还是没显示到，只能收到惠鑫公寓，门口有个很大的停车场非常方便，对面就是cococity一条天桥就到，最后还是说说味道个人感觉非常赞，分量好足，11个人饱到要吐的节奏，服务员非常自觉热情，不多说了上图自己看吧还会带家人去的！,-2
61,"应该是比较正宗的客家菜，吃到了一种大陆没有的蔬菜，有点像南瓜，但是实在叫不出名字了，虽然也没啥好吃的，味道嘛感觉一般，好像和上海吃到的台湾菜味道不太一样，放的调料可以有些差异，特别是三杯鸡，感觉还是上海的更好吃。特色的小笼和蒸饺还不错，虽然在上海也经常吃小笼，但是不太能吃到皮那么薄的，里面的馅比上海的清淡一些。
这家店的服务是我在台湾期间感受最差的一家，下午五点开门营业，我们五点之前到的，就说了一句没开门，也不管我们了，我们就坐在门前的一排椅子上聊天。到了5点他们开灯了，也不出来跟我们说可以进来了，我们还要自己进去问能进来了吗？反正整体服务感受一般，不过想想在上海这样的服务也算正常。",-2
62,在万科五楼 麻布茶坊对面 中午一点去的 没什么人 可以用点评订座排号 没怎么吃过烤鱼 以前吃都是在南山去探鱼 感觉探鱼什么时候都好多人 也不知道为什么 并没有觉得很好吃 今天总算感受到点为什么了 点了清江鱼3斤 豆豉味的 144 价钱跟探鱼差不多 但是远远没有探鱼入味 感觉鱼也并没有3斤 配菜点了豆皮金针菇白菜 只有一点点 量很少 而且配菜比鱼好吃很多 另外点了个口水鸡 味道很一般 而且第一次吃洋葱配的口水鸡 洋葱又特别多 朋友说该叫口水洋葱 饮料点了酸梅汤 还不错 一共吃了209,-2
63,"这个店也是很多年了，没多大的变化，但是人气还是很高的，昨天一帮人到这个店来吃，店里的服务员还是很热情，有位服务员我估计是老板吧，可以普通话武汉话随时切换，感觉挺好的。羊蝎子还是必点的菜品，吃前喝上一碗羊蝎子汤很鲜暖和，舒服啊！羊蝎子的大骨头不是很好啃，但是啃啃蛮香啊。天气再冷些吃上羊蝎子那就很到位了。其他的配菜比较全，在羊蝎子的汤烫点羊肉，肥牛肉类配上蘸酱，很爽的，最后再搞点青菜，还是要讲究荤素搭配吃出营养，吃出健康。不过这个店附近没什么其他的小吃店那种，较近的就是到万松园里面吃了,如果不开车的情况下就不是很方便了。",0
64,根据介绍这到想吃麻辣就红汤锅bbbbbb，想吃清淡就选鸳鸯锅bbbbbbb，满足每一位消费者的需求bbbbbbbb，让人们享受不一样的特色火锅味b。这家火锅店之所以取了这么一个名字就是因为这其中蕴含。当着客人的面倒入锅中bbbbbbbbbb，达到了真正的健康bb、时尚b、环保。火锅兼备麻b、辣b、鲜bb、香和回甜的味道。这到交通方便，服务态度几好，价钱优惠啊,1
115,"11月头来拔草的微博上看到hello kitty的环境还有食物分外可爱～于是就跟朋友相约来了！处在的位置交通还是十分便利的 13号线和一号线都可以到！离line friends也很近～ 感觉可以一起去了哟～
  好像朋友预约是11点吧 来之前看点评说什么预约早就没有了还要等一个月 什么就算到了现场也要轮到第几批吃～ 可是实际上并没有 早上到的时候 没什么人的 感觉没有要等的那么夸张 开始营业之后陆陆续续来了大多都是妹子  进入店内之后的环境也是十分的可爱铺天盖地的hello kitty 但是如果想做kitty背景墙那边就要接受和别人拼桌 我建议最好四个人一起去！可是店家给的量又很少 四个人肯定吃不够～ 我们运气比较好吧 进门第一个人 服务员给了中间的普通位子 我一眼就看中旁边的小包厢！异常可爱！！！三人卡座 于是拜托小哥能不能给我们两个人小包厢！没想到还同意了～ 于是就开始疯狂的拍拍拍 
  那天遇上很多肉类是买一送一的 觉得还挺合算 就点了几份  其他基本上要点的都是为了拍照可爱的！什么kitty福袋呀～ 玫瑰饺子 ～玫瑰花的杏仁豆腐～kitty马卡龙啊 还有kitty豆腐和kitty头的血之类的吧主要是要有kitty的才有特色嘛！ 
  我觉得味道也没有想象的那么难吃 就是普通的小火锅  ！量也是有分小份大份的 可以根据需要自己选～  女生毕竟对kitty没什么抵抗力啦！来拔草的主要目的还是为了拍到可爱的kitty形状的食物啦 ！！！要一本正经的吃火锅可以选别的口味佳的店啊～ 关键还是要可爱的kitty呀 ！",1
116,一直以来都特别喜欢杰来饼店，里面的店员很nice，之前一直都是在美的花园城的杰来饼店买的，现在搬家了，所以跑到南坛这边来买。不过这边更方便，门口就是公交站，如果不打包在店里面吃也是不错的选择。环境好而且干净也挺安静。这次买的都是带走的，40块钱买了一大堆，有3个老婆饼、一个老公饼，两个小蛋糕，一盒跟曲奇饼干差不多的园饼干，两个菠萝包，4个鸡仔饼，还有两袋蛋糕卷，总之装满一大袋能吃好久了，十分值得一试。,1
117,"工作日的晚上去，人不多，坐了两三桌。环境不错，服务员很热情。老板老板娘都在。
点了四菜一汤，没点主食，没吃海鲜。两人正好吃完。
自制红肠18元。口感不错，味道也算上等。摆盘挺粗狂的。
火爆腰花（小）38。腰花软嫩，没有膻味，特意尝了一块凉的。也没有异味。推荐。
香酥鸡（半只）26。量合适2-3人。味道很不错。脱骨了，很酥脆。推荐。
蒜蓉油麦菜26元。正常水平，菜叶有个别黄了，不过在可以接受的范围内，毕竟在家里也有可能摘不干净。
酸辣汤18元。味道很好，里面有豆腐丝木耳丝还有粉丝。不是特别的酸，个人感觉味道恰到好处。
总体来说都很满意，菜量合适，价格合理。节假日黄金时段估计要提前定，附近是中山路和火车站栈桥。过来玩儿也可以选这家。",-2
